window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
113,0.9920791909047951,0.9899050289113738,7.216215333377435,8.148097126791678
114,0.9983536642356569,0.8655346415699404,3.2881864660106896,30.056189494323903
115,0.9990539401291768,0.9889590832073278,2.4924771518754447,8.521981637975589
116,0.9976258822441565,0.9917897219336363,3.9488871054900705,7.347069556444584
117,0.9976976579846679,0.9962151441776805,3.888713156851188,4.986540769091522
118,0.9206912137314478,0.913182718564585,22.972657250210727,24.051046905941604
119,0.9347305782341535,0.9345325806007098,20.815338488552875,20.847239145110226
120,0.9796504117832844,0.9785377212030743,11.578563513169792,11.892012761106242
121,0.9934523231950194,0.9880111801591588,6.560221462885073,8.880975948931615
122,0.9981355542369914,0.9771736034365326,3.4992905743388873,12.265518254326727
123,0.999021674803375,0.9919151195953865,2.5346305363474704,7.290670426825578
124,0.9951761574298644,0.9745078325339179,5.630006917172615,12.964863429195976
125,0.9992263403440639,0.8759161757635774,2.2539309597777804,28.84640915085817
126,0.9927158560938856,0.9277734726396557,6.919757316482997,21.90964200067515
127,0.9511797729584456,0.9537339954247785,17.977132562579587,17.49675205523269
128,0.8465606109159564,0.8575521504064898,32.16047004298625,30.95716046096724
129,0.9925093809567209,0.9889669921377895,7.017266219660355,8.51892318181238
130,0.9986427927095644,0.9956057614552036,2.9854503526774003,5.373269283307327
131,0.9984355062627426,0.9897814843031806,3.2053922451365433,8.197889377325557
132,0.9982443967181281,0.7043222115286778,3.3955832306480302,45.22518747201959
133,0.999171985831971,0.6549224295594306,2.3317741618677825,49.086231584679496
134,0.998068007936497,0.9911119430587618,3.5621339383098376,7.644749149923809
135,0.9986935757530868,0.9921014523758827,2.9290517091876263,7.206054187761167
136,0.9996827547850677,0.9964959392827475,1.443266903127197,4.797890581390326
137,0.9987827685326006,0.9969594653873486,2.827276469276499,4.4691271216762924
138,0.9849380735805204,0.970072830622374,9.956908402046764,14.052692511243823
139,0.9703869247289562,0.9613862994528597,13.978384582476979,15.974078650735029
140,0.9886277777046855,0.9878367351114804,8.649136191233701,8.945485185178912
141,0.9944533466586924,0.5317745624512726,6.037457501376953,57.87456654690604
142,0.9959129555394838,0.9813134250178206,5.181915626000482,11.093819685839318
143,0.9953968569325923,0.9764930026523205,5.4996063011231495,12.447743950868313
144,0.9923917618787891,0.9888034637616542,7.07221434374495,8.581941026037159
145,0.9942732294827179,0.9930106110377332,6.1347941835824855,6.778139680628522
146,0.9971629550478865,0.9949381977639482,4.316914710120988,5.767313771109563
147,0.9952222485796102,0.99023796115654,5.6030238309679525,8.012385381481701
148,0.9873814674311375,0.7740802441547504,9.111708067744242,39.27828140067413
149,0.9939253548675574,0.9657523800890373,6.318560969462552,15.038348567999984
150,0.9960897335930881,0.9923691000984148,5.068534681804093,7.082752519593013
151,0.9895785050043859,0.9891134100160713,8.279050497950553,8.462103855315517
152,0.9748191254408891,0.9663856738173517,12.885123866161846,14.897861950346973
153,0.9629978935116718,0.9614649842920031,15.635046732493556,15.957688668943007
154,0.9618153392890372,0.9178469729880121,15.88451008341943,23.386673646617368
155,0.9663871532322972,0.917946009248852,14.897532248959115,23.372374061233657
156,0.9934379743172606,0.9882900565728789,6.567413585251334,8.776871468589915
157,0.9833232787366307,0.9682198843895677,10.478481952285078,14.483458788240565
158,0.9854873546681329,0.9790480596007057,9.773217284429403,11.749272077748449
159,0.998813701889891,0.9921493193096492,2.791113468324257,7.1841571299673985
160,0.9875041588162956,0.9832575381613465,9.067209657773098,10.499172894540092
161,0.9795346503654008,0.9811874945760555,11.6115627904497,11.13125564514912
162,0.9945609854563962,0.9966710333878894,5.978535072950707,4.676413470840545
163,0.9700655539637211,0.9715174969856663,14.054409449500735,13.707648131116827
164,0.9859747644426065,0.9871532073236575,9.607305760644774,9.193926507325076
165,0.9973811883527354,0.9837097440502734,4.147482723504254,10.356020868963832
