01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
55,48,48,54,48,50,49,48,13600,14000,1,7,0.06796116504854369,0.010309278350515464,-0.47300561646354516,0.5121681567856634,0.4496985294994757,0,01-leading
50,46,48,55,50,51,52,48,13640,14040,4,2,0.02040816326530612,0.04,-0.47300561646354516,-0.7846634046419029,-0.7734147789618533,0,balanced
51,46,49,53,53,50,50,48,13680,14080,2,3,0.030303030303030304,0.02040816326530612,-0.47300561646354516,-0.5252970923563896,-0.5189083733628291,0,balanced
50,45,47,51,55,47,54,51,13720,14120,3,1,0.009900990099009901,0.02857142857142857,0.22439131070819132,-1.0440297169274162,-1.043670343323193,0,balanced
48,48,46,46,53,53,54,52,13760,14160,2,4,0.04,0.018867924528301886,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
48,50,46,46,56,52,52,50,13800,14200,2,2,0.02040816326530612,0.0196078431372549,-0.008074331682387506,-0.7846634046419029,-0.7734147789618533,0,balanced
48,50,43,47,55,53,55,49,13840,14240,6,1,0.010309278350515464,0.057692307692307696,-0.24053997407296634,-1.0440297169274162,-1.0331687393154962,0,23-leading
43,53,44,47,57,56,54,46,13880,14280,8,3,0.033707865168539325,0.08,-0.9379369012447029,-0.5252970923563896,-0.4313324332339516,0,23-leading
48,52,44,50,52,56,52,46,13920,14320,6,2,0.02127659574468085,0.061224489795918366,-0.9379369012447029,-0.7846634046419029,-0.7510777805981091,0,23-leading
46,51,49,50,53,55,52,44,13960,14360,8,2,0.022222222222222223,0.08333333333333333,-1.4028681860258605,-0.7846634046419029,-0.7267552712686988,0,23-leading
46,50,51,47,53,57,48,48,14000,14400,0,2,0.02127659574468085,0.0,-0.47300561646354516,-0.7846634046419029,-0.7510777805981091,0,balanced
51,50,51,47,52,55,45,49,14040,14440,4,2,0.02,0.0425531914893617,-0.24053997407296634,-0.7846634046419029,-0.783913168192813,0,balanced
53,50,48,49,52,54,46,48,14080,14480,2,5,0.04950495049504951,0.02127659574468085,-0.47300561646354516,-0.0065644677853630845,-0.025014754576604317,0,balanced
51,51,52,48,50,54,45,49,14120,14520,4,2,0.02,0.0425531914893617,-0.24053997407296634,-0.7846634046419029,-0.783913168192813,0,balanced
53,50,51,50,49,53,44,50,14160,14560,6,3,0.02912621359223301,0.06382978723404255,-0.008074331682387506,-0.5252970923563896,-0.5491773390772762,0,balanced
55,45,50,52,51,51,46,50,14200,14600,4,5,0.047619047619047616,0.041666666666666664,-0.008074331682387506,-0.0065644677853630845,-0.07352216356453724,0,balanced
52,46,53,48,54,52,45,50,14240,14640,5,2,0.0196078431372549,0.05263157894736842,-0.008074331682387506,-0.7846634046419029,-0.7939998558853036,0,balanced
56,43,52,48,52,52,45,52,14280,14680,7,4,0.037037037037037035,0.07216494845360824,0.45685695309877017,-0.26593078007087634,-0.3457026251079379,0,balanced
54,44,50,49,52,49,47,55,14320,14720,8,1,0.009174311926605505,0.0784313725490196,1.1542538802705067,-1.0440297169274162,-1.0623612715570754,0,balanced
55,44,46,50,53,49,46,57,14360,14760,11,2,0.017857142857142856,0.10679611650485436,1.6191851650516644,-0.7846634046419029,-0.8390297116553516,0,balanced
54,44,44,53,54,45,50,56,14400,14800,6,2,0.01818181818181818,0.05660377358490566,1.3867195226610856,-0.7846634046419029,-0.8306787202216336,0,balanced
55,41,46,53,52,48,51,54,14440,14840,3,1,0.009174311926605505,0.02857142857142857,0.9217882378799278,-1.0440297169274162,-1.0623612715570754,0,balanced
53,42,47,49,49,48,53,59,14480,14880,6,6,0.05357142857142857,0.05357142857142857,2.084116449832822,0.2528018445001502,0.07957934605362563,1,29-leading
52,42,48,52,48,50,53,55,14520,14920,2,3,0.028037383177570093,0.018518518518518517,1.1542538802705067,-0.5252970923563896,-0.5771832045513908,0,balanced
52,43,48,52,51,47,51,56,14560,14960,5,4,0.037037037037037035,0.04672897196261682,1.3867195226610856,-0.26593078007087634,-0.3457026251079379,0,balanced
50,45,50,52,48,48,52,55,14600,15000,3,5,0.047619047619047616,0.028037383177570093,1.1542538802705067,-0.0065644677853630845,-0.07352216356453724,0,balanced
53,43,51,53,47,47,51,55,14640,15040,4,2,0.018518518518518517,0.03773584905660377,1.1542538802705067,-0.7846634046419029,-0.8220184328088891,0,balanced
53,45,52,55,47,47,49,52,14680,15080,3,1,0.009523809523809525,0.0297029702970297,0.45685695309877017,-1.0440297169274162,-1.0533718251207795,0,balanced
54,43,52,54,49,50,49,49,14720,15120,0,5,0.04854368932038835,0.0,-0.24053997407296634,-0.0065644677853630845,-0.04973940478890024,0,balanced
54,43,51,53,48,51,51,49,14760,15160,2,5,0.04854368932038835,0.02,-0.24053997407296634,-0.0065644677853630845,-0.04973940478890024,0,balanced
55,44,52,55,47,51,47,49,14800,15200,2,6,0.057692307692307696,0.020833333333333332,-0.24053997407296634,0.2528018445001502,0.1855726988662001,0,01-leading
50,49,51,55,47,50,48,50,14840,15240,2,0,0.0,0.02040816326530612,-0.008074331682387506,-1.3033960292129294,-1.2983342405098401,0,balanced
50,51,53,55,48,49,45,49,14880,15280,4,1,0.010101010101010102,0.0425531914893617,-0.24053997407296634,-1.0440297169274162,-1.038525618127503,0,balanced
53,50,52,54,50,45,46,50,14920,15320,4,3,0.02912621359223301,0.041666666666666664,-0.008074331682387506,-0.5252970923563896,-0.5491773390772762,0,balanced
53,50,52,55,47,44,51,48,14960,15360,3,5,0.04950495049504951,0.030303030303030304,-0.47300561646354516,-0.0065644677853630845,-0.025014754576604317,0,balanced
55,48,50,54,48,45,51,49,15000,15400,2,6,0.057692307692307696,0.02,-0.24053997407296634,0.2528018445001502,0.1855726988662001,0,01-leading
53,49,47,55,49,46,50,51,15040,15440,1,2,0.019230769230769232,0.009900990099009901,0.22439131070819132,-0.7846634046419029,-0.8036985940511602,0,balanced
53,48,45,53,49,46,54,52,15080,15480,2,1,0.009523809523809525,0.018867924528301886,0.45685695309877017,-1.0440297169274162,-1.0533718251207795,0,balanced
50,51,47,50,48,44,54,56,15120,15520,2,6,0.05660377358490566,0.01818181818181818,1.3867195226610856,0.2528018445001502,0.15757445472702947,0,29-leading
49,52,48,51,47,44,54,55,15160,15560,1,6,0.057692307692307696,0.009174311926605505,1.1542538802705067,0.2528018445001502,0.1855726988662001,0,29-leading
48,50,48,49,49,46,58,52,15200,15600,6,4,0.04,0.05454545454545454,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,23-leading
49,48,48,49,49,46,58,53,15240,15640,5,4,0.0392156862745098,0.04504504504504504,0.689322595489349,-0.26593078007087634,-0.28966547126076714,0,balanced
48,46,48,52,50,46,58,52,15280,15680,6,4,0.04,0.05454545454545454,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,23-leading
47,46,45,53,50,48,60,51,15320,15720,9,4,0.04081632653061224,0.08108108108108109,0.22439131070819132,-0.26593078007087634,-0.24849531741386627,0,23-leading
46,46,45,52,50,50,58,53,15360,15760,5,7,0.0707070707070707,0.04504504504504504,0.689322595489349,0.5121681567856634,0.5203261161665188,0,29-leading
42,48,47,50,49,53,56,55,15400,15800,1,13,0.13402061855670103,0.009009009009009009,1.1542538802705067,2.068366030498743,2.148817275016631,1,29-leading
41,51,48,49,51,51,56,53,15440,15840,3,12,0.1276595744680851,0.027522935779816515,0.689322595489349,1.8089997182132298,1.9852045189605463,0,29-leading
41,51,51,45,53,50,54,55,15480,15880,1,14,0.14583333333333334,0.009174311926605505,1.1542538802705067,2.3277323427842562,2.4526527451351505,1,29-leading
43,48,49,48,54,53,51,54,15520,15920,3,11,0.1134020618556701,0.02857142857142857,0.9217882378799278,1.5496334059277164,1.6184862726279434,0,29-leading
44,47,52,50,51,50,53,53,15560,15960,0,9,0.09278350515463918,0.0,0.689322595489349,1.03090078135669,1.0881552702392554,0,29-leading
41,46,55,54,48,50,49,57,15600,16000,8,16,0.16326530612244897,0.07547169811320754,1.6191851650516644,2.8464649673552826,2.9010214518740556,1,29-leading
43,47,52,53,50,51,48,56,15640,16040,8,13,0.13131313131313133,0.07692307692307693,1.3867195226610856,2.068366030498743,2.079177850460541,1,29-leading
45,47,53,49,50,52,49,55,15680,16080,6,10,0.1,0.057692307692307696,1.1542538802705067,1.2902670936422032,1.2737711210752964,0,29-leading
45,50,54,49,49,53,46,54,15720,16120,8,9,0.09090909090909091,0.08,0.9217882378799278,1.03090078135669,1.039943360931193,0,29-leading
47,46,52,51,52,55,46,51,15760,16160,5,4,0.04081632653061224,0.05154639175257732,0.22439131070819132,-0.26593078007087634,-0.24849531741386627,0,balanced
50,47,51,53,54,51,44,50,15800,16200,6,0,0.0,0.06382978723404255,-0.008074331682387506,-1.3033960292129294,-1.2983342405098401,0,balanced
53,47,51,54,51,50,45,49,15840,16240,4,4,0.0392156862745098,0.0425531914893617,-0.24053997407296634,-0.26593078007087634,-0.28966547126076714,0,balanced
51,48,52,60,47,52,45,45,15880,16280,0,6,0.0625,0.0,-1.1704025436352816,0.2528018445001502,0.30923161048087006,0,01-leading
49,49,54,59,46,51,48,44,15920,16320,4,5,0.053763440860215055,0.043478260869565216,-1.4028681860258605,-0.0065644677853630845,0.08451810442840518,0,balanced
48,51,52,56,49,51,46,47,15960,16360,1,1,0.010526315789473684,0.010752688172043012,-0.705471258854124,-1.0440297169274162,-1.027586307711405,0,balanced
52,51,51,48,52,49,50,47,16000,16400,3,5,0.050505050505050504,0.030927835051546393,-0.705471258854124,-0.0065644677853630845,0.0007088714018448078,0,balanced
51,51,54,54,50,47,48,45,16040,16440,3,6,0.0625,0.03225806451612903,-1.1704025436352816,0.2528018445001502,0.30923161048087006,0,01-leading
49,50,51,58,49,51,47,45,16080,16480,2,4,0.0425531914893617,0.021739130434782608,-1.1704025436352816,-0.26593078007087634,-0.20382132068637795,0,balanced
49,48,52,53,51,51,47,49,16120,16520,2,0,0.0,0.020833333333333332,-0.24053997407296634,-1.3033960292129294,-1.2983342405098401,0,balanced
47,48,53,54,52,49,45,52,16160,16560,7,5,0.050505050505050504,0.07216494845360824,0.45685695309877017,-0.0065644677853630845,0.0007088714018448078,0,balanced
46,48,52,53,50,51,47,53,16200,16600,6,7,0.0707070707070707,0.06,0.689322595489349,0.5121681567856634,0.5203261161665188,0,29-leading
46,48,50,50,52,52,48,54,16240,16640,6,8,0.08,0.058823529411764705,0.9217882378799278,0.7715344690711767,0.759350048758269,0,29-leading
46,47,49,49,54,52,48,55,16280,16680,7,9,0.0891089108910891,0.06796116504854369,1.1542538802705067,1.03090078135669,0.9936408341699842,0,29-leading
49,49,48,48,55,52,45,54,16320,16720,9,5,0.04854368932038835,0.09090909090909091,0.9217882378799278,-0.0065644677853630845,-0.04973940478890024,0,balanced
48,49,47,47,57,54,46,52,16360,16760,6,4,0.04,0.061224489795918366,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
48,49,47,50,54,56,45,51,16400,16800,6,3,0.030303030303030304,0.0625,0.22439131070819132,-0.5252970923563896,-0.5189083733628291,0,balanced
45,52,45,45,54,57,50,52,16440,16840,2,7,0.07216494845360824,0.0196078431372549,0.45685695309877017,0.5121681567856634,0.5578242678505674,0,29-leading
48,53,47,45,54,52,48,53,16480,16880,5,5,0.04950495049504951,0.04950495049504951,0.689322595489349,-0.0065644677853630845,-0.025014754576604317,0,balanced
46,52,45,49,54,55,48,51,16520,16920,3,5,0.05154639175257732,0.030303030303030304,0.22439131070819132,-0.0065644677853630845,0.027493265461879506,0,balanced
48,53,45,46,52,54,52,50,16560,16960,2,2,0.02040816326530612,0.0196078431372549,-0.008074331682387506,-0.7846634046419029,-0.7734147789618533,0,balanced
50,55,47,47,52,53,52,44,16600,17000,8,6,0.06382978723404255,0.08333333333333333,-1.4028681860258605,0.2528018445001502,0.3434351392253531,0,01-leading
49,57,49,49,47,53,51,45,16640,17040,6,4,0.0425531914893617,0.0625,-1.1704025436352816,-0.26593078007087634,-0.20382132068637795,0,23-leading
49,57,51,49,45,50,52,47,16680,17080,5,2,0.020833333333333332,0.050505050505050504,-0.705471258854124,-0.7846634046419029,-0.7624789568462702,0,balanced
49,56,50,50,47,51,50,47,16720,17120,3,2,0.020833333333333332,0.030927835051546393,-0.705471258854124,-0.7846634046419029,-0.7624789568462702,0,balanced
48,56,51,55,46,51,48,45,16760,17160,3,3,0.03225806451612903,0.03225806451612903,-1.1704025436352816,-0.5252970923563896,-0.46862283354689305,0,balanced
47,61,52,54,45,52,47,42,16800,17200,5,5,0.056179775280898875,0.056179775280898875,-1.8677994708070182,-0.0065644677853630845,0.14666877161664085,0,balanced
49,58,51,55,45,53,45,44,16840,17240,1,5,0.053763440860215055,0.011235955056179775,-1.4028681860258605,-0.0065644677853630845,0.08451810442840518,0,balanced
50,57,49,54,46,53,47,44,16880,17280,3,6,0.06382978723404255,0.03296703296703297,-1.4028681860258605,0.2528018445001502,0.3434351392253531,0,01-leading
51,57,52,55,47,50,45,43,16920,17320,2,8,0.0851063829787234,0.022727272727272728,-1.6353338284164394,0.7715344690711767,0.8906915991370843,0,01-leading
49,59,52,57,46,49,45,43,16960,17360,2,6,0.06521739130434782,0.022727272727272728,-1.6353338284164394,0.2528018445001502,0.3791257779152487,0,01-leading
47,60,51,57,49,49,42,45,17000,17400,3,2,0.021739130434782608,0.034482758620689655,-1.1704025436352816,-0.7846634046419029,-0.7391809010348106,0,balanced
48,56,50,58,53,49,46,40,17040,17440,6,8,0.09090909090909091,0.06976744186046512,-2.3327307555881758,0.7715344690711767,1.039943360931193,1,01-leading
48,55,47,60,54,48,46,42,17080,17480,4,6,0.06666666666666667,0.045454545454545456,-1.8677994708070182,0.2528018445001502,0.41640266721358404,0,01-leading
47,54,46,62,54,47,48,42,17120,17520,6,5,0.056179775280898875,0.06666666666666667,-1.8677994708070182,-0.0065644677853630845,0.14666877161664085,0,23-leading
49,54,46,60,53,48,48,42,17160,17560,6,7,0.07692307692307693,0.06666666666666667,-1.8677994708070182,0.5121681567856634,0.6802083453248802,0,01-leading
48,50,46,62,54,49,48,43,17200,17600,5,5,0.054945054945054944,0.054945054945054944,-1.6353338284164394,-0.0065644677853630845,0.11491046365781712,0,balanced
49,50,49,59,55,46,48,44,17240,17640,4,5,0.053763440860215055,0.043478260869565216,-1.4028681860258605,-0.0065644677853630845,0.08451810442840518,0,balanced
50,52,48,60,54,46,49,41,17280,17680,8,9,0.0989010989010989,0.08888888888888889,-2.100265113197597,1.03090078135669,1.245506226991943,1,01-leading
51,55,46,57,51,46,50,44,17320,17720,6,7,0.07368421052631578,0.06382978723404255,-1.4028681860258605,0.5121681567856634,0.5969012890792075,0,01-leading
50,53,47,57,52,48,50,43,17360,17760,7,7,0.07526881720430108,0.07526881720430108,-1.6353338284164394,0.5121681567856634,0.6376590424037034,0,01-leading
51,49,48,56,47,52,52,45,17400,17800,7,6,0.0625,0.07216494845360824,-1.1704025436352816,0.2528018445001502,0.30923161048087006,0,01-leading
49,49,49,57,49,52,48,47,17440,17840,1,2,0.020833333333333332,0.010526315789473684,-0.705471258854124,-0.7846634046419029,-0.7624789568462702,0,balanced
48,50,49,55,49,56,48,45,17480,17880,3,3,0.03225806451612903,0.03225806451612903,-1.1704025436352816,-0.5252970923563896,-0.46862283354689305,0,balanced
49,51,53,52,46,54,48,47,17520,17920,1,2,0.020833333333333332,0.010526315789473684,-0.705471258854124,-0.7846634046419029,-0.7624789568462702,0,balanced
49,52,50,48,47,53,51,50,17560,17960,1,1,0.010101010101010102,0.009900990099009901,-0.008074331682387506,-1.0440297169274162,-1.038525618127503,0,balanced
50,51,49,49,48,50,52,51,17600,18000,1,1,0.009900990099009901,0.009708737864077669,0.22439131070819132,-1.0440297169274162,-1.043670343323193,0,balanced
51,51,48,51,48,51,52,48,17640,18040,4,3,0.030303030303030304,0.04,-0.47300561646354516,-0.5252970923563896,-0.5189083733628291,0,balanced
49,49,51,49,49,53,52,48,17680,18080,4,1,0.010309278350515464,0.04,-0.47300561646354516,-1.0440297169274162,-1.0331687393154962,0,balanced
47,49,53,49,50,51,54,47,17720,18120,7,0,0.0,0.06930693069306931,-0.705471258854124,-1.3033960292129294,-1.2983342405098401,0,23-leading
47,51,56,46,51,52,51,46,17760,18160,5,1,0.010752688172043012,0.05154639175257732,-0.9379369012447029,-1.0440297169274162,-1.0217637715221912,0,balanced
49,53,53,45,52,51,52,45,17800,18200,7,4,0.0425531914893617,0.07216494845360824,-1.1704025436352816,-0.26593078007087634,-0.20382132068637795,0,23-leading
49,54,53,43,52,49,52,48,17840,18240,4,1,0.010309278350515464,0.04,-0.47300561646354516,-1.0440297169274162,-1.0331687393154962,0,balanced
52,52,53,44,52,47,49,51,17880,18280,2,1,0.009708737864077669,0.02,0.22439131070819132,-1.0440297169274162,-1.0486152733656522,0,balanced
50,52,51,45,53,47,51,51,17920,18320,0,1,0.009900990099009901,0.0,0.22439131070819132,-1.0440297169274162,-1.043670343323193,0,balanced
52,51,55,45,53,45,48,51,17960,18360,3,1,0.009708737864077669,0.030303030303030304,0.22439131070819132,-1.0440297169274162,-1.0486152733656522,0,balanced
55,48,54,45,56,45,49,48,18000,18400,1,7,0.06796116504854369,0.010309278350515464,-0.47300561646354516,0.5121681567856634,0.4496985294994757,0,01-leading
51,53,52,46,56,45,48,49,18040,18440,1,2,0.02,0.010309278350515464,-0.24053997407296634,-0.7846634046419029,-0.783913168192813,0,balanced
48,54,51,47,56,42,53,49,18080,18480,4,1,0.010309278350515464,0.0392156862745098,-0.24053997407296634,-1.0440297169274162,-1.0331687393154962,0,balanced
51,51,49,50,56,41,52,50,18120,18520,2,1,0.009900990099009901,0.0196078431372549,-0.008074331682387506,-1.0440297169274162,-1.043670343323193,0,balanced
53,51,45,51,54,40,53,53,18160,18560,0,0,0.0,0.0,0.689322595489349,-1.3033960292129294,-1.2983342405098401,0,balanced
51,50,48,52,55,37,52,55,18200,18600,3,4,0.03773584905660377,0.028037383177570093,1.1542538802705067,-0.26593078007087634,-0.3277284436852605,0,balanced
51,50,48,52,51,41,54,53,18240,18640,1,2,0.019230769230769232,0.009345794392523364,0.689322595489349,-0.7846634046419029,-0.8036985940511602,0,balanced
52,50,46,49,52,43,57,51,18280,18680,6,1,0.009708737864077669,0.05555555555555555,0.22439131070819132,-1.0440297169274162,-1.0486152733656522,0,23-leading
50,51,47,48,54,45,54,51,18320,18720,3,1,0.009900990099009901,0.02857142857142857,0.22439131070819132,-1.0440297169274162,-1.043670343323193,0,balanced
49,50,45,50,54,48,54,50,18360,18760,4,1,0.010101010101010102,0.038461538461538464,-0.008074331682387506,-1.0440297169274162,-1.038525618127503,0,balanced
45,55,44,49,52,50,49,56,18400,18800,7,11,0.10891089108910891,0.06666666666666667,1.3867195226610856,1.5496334059277164,1.5029686285432786,0,29-leading
47,53,46,46,51,52,51,54,18440,18840,3,7,0.06930693069306931,0.02857142857142857,0.9217882378799278,0.5121681567856634,0.4843130397966901,0,29-leading
51,49,47,46,52,53,46,56,18480,18880,10,5,0.04672897196261682,0.09803921568627451,1.3867195226610856,-0.0065644677853630845,-0.09641584724575783,0,balanced
49,49,48,47,53,54,46,54,18520,18920,8,5,0.04854368932038835,0.08,0.9217882378799278,-0.0065644677853630845,-0.04973940478890024,0,balanced
50,48,49,47,53,52,47,54,18560,18960,7,4,0.038461538461538464,0.06930693069306931,0.9217882378799278,-0.26593078007087634,-0.30906294759248,0,balanced
48,47,47,49,54,54,47,54,18600,19000,7,6,0.058823529411764705,0.06930693069306931,0.9217882378799278,0.2528018445001502,0.21466891336376942,0,29-leading
50,49,46,47,57,49,48,54,18640,19040,6,4,0.038461538461538464,0.058823529411764705,0.9217882378799278,-0.26593078007087634,-0.30906294759248,0,balanced
47,53,46,48,54,50,47,55,18680,19080,8,8,0.0784313725490196,0.0784313725490196,1.1542538802705067,0.7715344690711767,0.719003297988306,0,29-leading
49,50,47,48,54,50,48,54,18720,19120,6,5,0.04854368932038835,0.058823529411764705,0.9217882378799278,-0.0065644677853630845,-0.04973940478890024,0,balanced
48,50,47,50,51,51,51,52,18760,19160,1,4,0.04,0.009708737864077669,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
50,47,49,50,51,51,53,49,18800,19200,4,1,0.010101010101010102,0.0392156862745098,-0.24053997407296634,-1.0440297169274162,-1.038525618127503,0,balanced
49,44,49,50,51,51,56,50,18840,19240,6,1,0.010101010101010102,0.05660377358490566,-0.008074331682387506,-1.0440297169274162,-1.038525618127503,0,23-leading
45,51,49,52,48,50,58,47,18880,19280,11,2,0.021739130434782608,0.10476190476190476,-0.705471258854124,-0.7846634046419029,-0.7391809010348106,0,23-leading
47,52,49,51,45,51,58,47,18920,19320,11,0,0.0,0.10476190476190476,-0.705471258854124,-1.3033960292129294,-1.2983342405098401,0,23-leading
48,53,51,50,45,53,55,45,18960,19360,10,3,0.03225806451612903,0.1,-1.1704025436352816,-0.5252970923563896,-0.46862283354689305,0,23-leading
49,54,53,48,44,53,55,44,19000,19400,11,5,0.053763440860215055,0.1111111111111111,-1.4028681860258605,-0.0065644677853630845,0.08451810442840518,0,23-leading
47,50,53,47,45,57,53,48,19040,19440,5,1,0.010526315789473684,0.04950495049504951,-0.47300561646354516,-1.0440297169274162,-1.027586307711405,0,balanced
48,50,55,45,48,55,54,45,19080,19480,9,3,0.03225806451612903,0.09090909090909091,-1.1704025436352816,-0.5252970923563896,-0.46862283354689305,0,23-leading
50,54,53,44,44,55,55,45,19120,19520,10,5,0.05263157894736842,0.1,-1.1704025436352816,-0.0065644677853630845,0.055405423482336756,0,23-leading
52,53,55,42,47,52,54,45,19160,19560,9,7,0.07216494845360824,0.09090909090909091,-1.1704025436352816,0.5121681567856634,0.5578242678505674,0,01-leading
47,58,53,42,48,52,53,47,19200,19600,6,0,0.0,0.06,-0.705471258854124,-1.3033960292129294,-1.2983342405098401,0,23-leading
50,59,55,44,48,51,47,46,19240,19640,1,4,0.041666666666666664,0.010752688172043012,-0.9379369012447029,-0.26593078007087634,-0.2266236731827001,0,balanced
52,56,55,42,46,53,47,49,19280,19680,2,3,0.0297029702970297,0.020833333333333332,-0.24053997407296634,-0.5252970923563896,-0.5343425489498987,0,balanced
51,57,56,43,46,53,45,49,19320,19720,4,2,0.02,0.0425531914893617,-0.24053997407296634,-0.7846634046419029,-0.783913168192813,0,balanced
48,57,52,44,51,52,47,49,19360,19760,2,1,0.010309278350515464,0.020833333333333332,-0.24053997407296634,-1.0440297169274162,-1.0331687393154962,0,balanced
45,57,53,45,52,50,47,51,19400,19800,4,6,0.0625,0.04081632653061224,0.22439131070819132,0.2528018445001502,0.30923161048087006,0,29-leading
45,57,52,50,51,50,46,49,19440,19840,3,4,0.0425531914893617,0.031578947368421054,-0.24053997407296634,-0.26593078007087634,-0.20382132068637795,0,balanced
43,54,52,52,54,51,45,49,19480,19880,4,6,0.06521739130434782,0.0425531914893617,-0.24053997407296634,0.2528018445001502,0.3791257779152487,0,29-leading
43,49,51,54,59,49,45,50,19520,19920,5,7,0.07526881720430108,0.05263157894736842,-0.008074331682387506,0.5121681567856634,0.6376590424037034,0,29-leading
45,48,50,54,58,52,42,51,19560,19960,9,6,0.0625,0.0967741935483871,0.22439131070819132,0.2528018445001502,0.30923161048087006,0,29-leading
48,46,51,54,53,51,45,52,19600,20000,7,4,0.04,0.07216494845360824,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
46,47,50,53,54,50,46,54,19640,20040,8,8,0.08,0.08,0.9217882378799278,0.7715344690711767,0.759350048758269,0,29-leading
43,47,51,55,55,50,44,55,19680,20080,11,12,0.12244897959183673,0.1111111111111111,1.1542538802705067,1.8089997182132298,1.8511825287780816,0,29-leading
46,43,48,52,56,54,45,56,19720,20120,11,10,0.09803921568627451,0.10891089108910891,1.3867195226610856,1.2902670936422032,1.2233376826128426,0,29-leading
46,40,52,51,56,53,46,56,19760,20160,10,10,0.09803921568627451,0.09803921568627451,1.3867195226610856,1.2902670936422032,1.2233376826128426,0,29-leading
48,38,51,53,58,52,47,53,19800,20200,6,5,0.04950495049504951,0.06,0.689322595489349,-0.0065644677853630845,-0.025014754576604317,0,balanced
50,39,53,50,56,50,50,52,19840,20240,2,2,0.0196078431372549,0.0196078431372549,0.45685695309877017,-0.7846634046419029,-0.7939998558853036,0,balanced
51,42,52,50,51,50,51,53,19880,20280,2,2,0.019230769230769232,0.019230769230769232,0.689322595489349,-0.7846634046419029,-0.8036985940511602,0,balanced
50,47,55,47,48,50,51,52,19920,20320,1,2,0.0196078431372549,0.009708737864077669,0.45685695309877017,-0.7846634046419029,-0.7939998558853036,0,balanced
47,47,53,50,50,47,53,53,19960,20360,0,6,0.06,0.0,0.689322595489349,0.2528018445001502,0.24492897644124156,0,29-leading
48,45,50,48,52,48,57,52,20000,20400,5,4,0.04,0.045871559633027525,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
48,45,48,49,51,51,56,52,20040,20440,4,4,0.04,0.037037037037037035,0.45685695309877017,-0.26593078007087634,-0.26949209587578565,0,balanced
52,45,45,47,52,52,58,49,20080,20480,9,3,0.0297029702970297,0.08411214953271028,-0.24053997407296634,-0.5252970923563896,-0.5343425489498987,0,23-leading
49,47,46,50,53,48,58,49,20120,20520,9,0,0.0,0.08411214953271028,-0.24053997407296634,-1.3033960292129294,-1.2983342405098401,0,23-leading
50,47,43,50,48,54,58,50,20160,20560,8,0,0.0,0.07407407407407407,-0.008074331682387506,-1.3033960292129294,-1.2983342405098401,0,23-leading
53,48,41,48,44,57,57,52,20200,20600,5,1,0.009523809523809525,0.045871559633027525,0.45685695309877017,-1.0440297169274162,-1.0533718251207795,0,balanced
53,49,40,49,45,57,54,53,20240,20640,1,0,0.0,0.009345794392523364,0.689322595489349,-1.3033960292129294,-1.2983342405098401,0,balanced
57,45,43,51,48,54,51,51,20280,20680,0,6,0.05555555555555555,0.0,0.22439131070819132,0.2528018445001502,0.13061318259301327,0,01-leading
59,43,40,53,49,55,49,52,20320,20720,3,7,0.06306306306306306,0.0297029702970297,0.45685695309877017,0.5121681567856634,0.3237141857150204,0,01-leading
59,44,42,53,48,53,47,54,20360,20760,7,5,0.04424778761061947,0.06930693069306931,0.9217882378799278,-0.0065644677853630845,-0.16023452299429317,0,balanced
61,43,44,54,50,52,43,53,20400,20800,10,8,0.07017543859649122,0.10416666666666667,0.689322595489349,0.7715344690711767,0.5066519781463957,0,01-leading
63,41,43,51,50,51,48,53,20440,20840,5,10,0.08620689655172414,0.04950495049504951,0.689322595489349,1.2902670936422032,0.9189979677532085,0,01-leading
63,40,45,51,51,50,46,54,20480,20880,8,9,0.07692307692307693,0.08,0.9217882378799278,1.03090078135669,0.6802083453248802,0,01-leading
60,42,48,49,52,49,45,55,20520,20920,10,5,0.043478260869565216,0.1,1.1542538802705067,-0.0065644677853630845,-0.18002756155978095,0,balanced
58,45,48,51,53,45,42,58,20560,20960,16,0,0.0,0.16,1.8516508074422433,-1.3033960292129294,-1.2983342405098401,0,balanced
54,46,50,52,54,42,46,56,20600,21000,10,2,0.01818181818181818,0.09803921568627451,1.3867195226610856,-0.7846634046419029,-0.8306787202216336,0,balanced
56,45,52,54,54,42,44,53,20640,21040,9,3,0.027522935779816515,0.09278350515463918,0.689322595489349,-0.5252970923563896,-0.5904153336515457,0,balanced
54,48,51,51,52,44,44,56,20680,21080,12,2,0.01818181818181818,0.12,1.3867195226610856,-0.7846634046419029,-0.8306787202216336,0,balanced
53,48,52,51,50,45,46,55,20720,21120,9,2,0.018518518518518517,0.0891089108910891,1.1542538802705067,-0.7846634046419029,-0.8220184328088891,0,balanced
