01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
55,43,44,53,57,55,51,42,51000,51400,9,13,0.13402061855670103,0.0967741935483871,-1.8677994708070182,2.068366030498743,2.148817275016631,1,01-leading
48,46,48,61,60,47,49,41,51240,51640,8,7,0.07865168539325842,0.08888888888888889,-2.100265113197597,0.5121681567856634,0.7246699764672333,1,01-leading
48,50,50,56,60,44,52,40,51280,51680,12,8,0.09090909090909091,0.13043478260869565,-2.3327307555881758,0.7715344690711767,1.039943360931193,1,01-leading
40,53,52,51,50,48,54,52,52240,52640,2,12,0.13043478260869565,0.018867924528301886,0.45685695309877017,1.8089997182132298,2.0565857963403373,1,29-leading
59,48,51,49,55,51,42,45,52680,53080,3,14,0.1346153846153846,0.034482758620689655,-1.1704025436352816,2.3277323427842562,2.16411528470092,1,01-leading
58,50,54,51,52,49,42,44,52720,53120,2,14,0.13725490196078433,0.023255813953488372,-1.4028681860258605,2.3277323427842562,2.2320064518619156,1,01-leading
49,57,57,49,48,48,51,41,52880,53280,10,8,0.08888888888888889,0.10869565217391304,-2.100265113197597,0.7715344690711767,0.9879816364547256,1,01-leading
55,52,53,46,40,49,43,62,55720,56120,19,7,0.05982905982905983,0.18095238095238095,2.7815133770045586,0.5121681567856634,0.24053221513938675,1,29-leading
53,52,52,47,42,48,44,62,55760,56160,18,9,0.0782608695652174,0.16981132075471697,2.7815133770045586,1.03090078135669,0.7146177816002667,1,29-leading
50,54,54,48,42,49,41,62,55800,56200,21,12,0.10714285714285714,0.20388349514563106,2.7815133770045586,1.8089997182132298,1.4574929326170916,1,29-leading
56,51,44,52,52,52,50,43,56200,56600,7,13,0.13131313131313133,0.07526881720430108,-1.6353338284164394,2.068366030498743,2.079177850460541,1,01-leading
47,51,46,54,45,47,48,62,57080,57480,14,15,0.13761467889908258,0.12727272727272726,2.7815133770045586,2.5870986550697697,2.241260293781632,1,29-leading
