window_index,window_center,spectral_entropy,mode_1_variance,mode_2_variance,mode_3_variance,mode_4_variance
195,60000.5,1.3445391931795052,0.5244848568239536,0.2720566915796977,0.06927318788862862,0.04726503292319151
196,60300.5,1.3826017950647382,0.5295862203186873,0.24681320311443852,0.07653286061241306,0.04666174649599369
197,60600.5,1.41306667859486,0.5328971734223404,0.2119168231043181,0.09944013202740007,0.05204039453277634
198,60900.5,1.3766146505504895,0.5675880221606752,0.1770247761495023,0.10227997277118411,0.05302490764137596
199,61200.5,1.3524095933115658,0.5887135563729183,0.15700106876985112,0.09805354023680916,0.053867186280330194
200,61500.5,1.3588645848134224,0.5953094612104838,0.13480965373894405,0.08865224114217383,0.07231490151615781
201,61800.5,1.3798111888999842,0.5672887384396935,0.1738374034363631,0.08948149403906723,0.07704880318450934
202,62100.5,1.3740217701351989,0.5464702676998408,0.21245205094094058,0.08482918527223716,0.07287080979909892
203,62400.5,1.3897995869316784,0.5312470065402862,0.23140104743977552,0.08337349937504579,0.05918834822805676
204,62700.5,1.3663464186699228,0.526573151127672,0.25254778001160244,0.08582810762069505,0.04560077539712954
205,63000.5,1.3310549217928558,0.5498882875200797,0.23366113032032312,0.09190793879883091,0.04478681185031319
206,63300.5,1.3291544358221388,0.5511686133019873,0.2135023752554234,0.11693572468287104,0.044785383732962106
207,63600.5,1.329985427717589,0.5526436233249425,0.18558461803420978,0.14941628235020674,0.04210502961372893
208,63900.5,1.3373312457039521,0.5546143138255437,0.16991206375028636,0.15887440700888358,0.04716264101393788
209,64200.5,1.3243855587053215,0.5532793622028606,0.20539059987678077,0.123042087221447,0.054414157404557476
210,64500.5,1.3443103817474813,0.531053158090205,0.23198663180720275,0.11357685082119562,0.05609010612212534
211,64800.5,1.3908246928660855,0.4638065835991392,0.2907076815906797,0.12571250689365399,0.055286745944523125
212,65100.5,1.4167261764425851,0.39718591799115305,0.3576170526653667,0.12080217775633398,0.05713170869797397
213,65400.5,1.426502322910054,0.40974701139619957,0.3338628316261164,0.12684884604450858,0.06504054318088387
214,65700.5,1.429190543399618,0.4273721643373825,0.3040756114535242,0.13685547416708962,0.07056589579927236
215,66000.5,1.4197289310352672,0.4522324137359799,0.26980904357277247,0.1526122477920372,0.06648376584338139
216,66300.5,1.4171227951551906,0.4881591538739543,0.2290909012561366,0.14908522283493109,0.06751867409966052
217,66600.5,1.3742888516294556,0.5434669206869839,0.1754464016286409,0.1366759694016334,0.07416798013027298
218,66900.5,1.3511450420856999,0.5744839187704628,0.1500063425860733,0.1146830125292896,0.07308911991820548
219,67200.5,1.3495296691082352,0.5824935423999034,0.14009023440499174,0.1163178945589594,0.06923079865912156
220,67500.5,1.3472594631190093,0.5659913603411966,0.17890027705158676,0.105693653080495,0.07329965311418696
221,67800.5,1.3633733821637855,0.5366113360236949,0.22208333187761103,0.10014164408051206,0.06765188653469685
222,68100.5,1.3894541618250025,0.5010222164426841,0.2567271925218859,0.10456943165456144,0.06551086194324
223,68400.5,1.3827077850750813,0.49790337424506437,0.27093897436704767,0.09719802735003516,0.05687564101953077
224,68700.5,1.3475601338062946,0.5128002518112539,0.2699267053590802,0.10371697672635069,0.03922972235072273
225,69000.5,1.3617733883914975,0.5081775017997371,0.24420692574219816,0.1360441484827486,0.04035311453385776
226,69300.5,1.3761319221174382,0.5011599550789576,0.21183848972744168,0.17572059789646496,0.042516431064388654
227,69600.5,1.3548583825790508,0.5049884606690076,0.23506300376277417,0.15142135269494802,0.04401751245185722
228,69900.5,1.3072666356302476,0.5240773788079616,0.2596300831600337,0.11468695711803406,0.042103052211595986
229,70200.5,1.3244587797359704,0.49598324942850136,0.2979811073104641,0.09639363761928488,0.04980464296430692
230,70500.5,1.3638859134696317,0.47625400083105207,0.2985363908895272,0.10118783862016698,0.061041249203311096
231,70800.5,1.3509831956021008,0.49710434440200046,0.2711793302763316,0.10595404087930786,0.07236156289229229
232,71100.5,1.3594758928325568,0.5066321332716048,0.259147814284919,0.09778344577620122,0.07956803484931033
233,71400.5,1.3444610436323643,0.5089934131546345,0.26367008561679073,0.09998271118449577,0.07395983909271128
234,71700.5,1.346224035835049,0.49607255467919853,0.2835144635980809,0.09974557045517826,0.061920690484604135
235,72000.5,1.3038263327733994,0.4910226017349413,0.3142927710911821,0.09895966987417361,0.03501286808024849
236,72300.5,1.2945883538762164,0.512816025365497,0.2933510486035095,0.09429358128403713,0.04127565413977318
237,72600.5,1.2664038746998372,0.5113458324699611,0.3196478206475401,0.06816239000125837,0.040713316688144034
238,72900.5,1.293127783156774,0.498487032327725,0.31457263461759966,0.08153730546197886,0.04989213661178063
239,73200.5,1.3013095813373114,0.49387026577943727,0.31203149622064824,0.09276304723504361,0.047504191766985955
240,73500.5,1.3388877658943614,0.49189744592132284,0.28661962553339965,0.11877479506238006,0.04209543703341241
241,73800.5,1.3406938098996064,0.510009593782571,0.25735214468414064,0.12746202841426224,0.040780022091449215
242,74100.5,1.2869090911798446,0.5422035670840948,0.25511866379361053,0.10320334804011227,0.03642572217748472
243,74400.5,1.264960715050596,0.5590278704936854,0.25196183481424034,0.08652024691385535,0.039371569419893844
244,74700.5,1.2546952109005773,0.5558505317618503,0.2665791501425178,0.06861460359987917,0.04762097216453925
245,75000.5,1.2516035267560115,0.5534601697772791,0.2708866467624474,0.06501848202824041,0.04966599575532767
246,75300.5,1.289088943247127,0.5421120833175662,0.26441901576162147,0.07332690616675598,0.056266906723133336
247,75600.5,1.2964302143664863,0.5395886964148192,0.26027886377004306,0.07242795348103072,0.06717293796722204
248,75900.5,1.3172146557588138,0.5326596672144936,0.2548509314403393,0.07603884983337808,0.07146718296792985
249,76200.5,1.3676671594112988,0.5064565243764031,0.2666482125725769,0.07773206199736674,0.07000746330772234
250,76500.5,1.4244700118490772,0.48685763741680455,0.2650814012334325,0.07999259722474585,0.07199123367652872
251,76800.5,1.4616855434097906,0.4805636684258566,0.24204141140982305,0.1013098051636122,0.07761816754887597
252,77100.5,1.491082461650254,0.4701771512454779,0.22998442092863386,0.1152831650861448,0.07666416451278854
253,77400.5,1.4831916923854518,0.4737601686200083,0.22518204430346134,0.11214844332635293,0.09490739393306742
254,77700.5,1.5434627329574289,0.46322281513939384,0.2033884784697957,0.11879514580524221,0.09787690791924455
