window_start,window_center,graph_mode_0_score,graph_mode_1_score,graph_mode_2_score,graph_mode_3_score
38101,39600.5,0.5839751522833919,-13.658414811370866,-5.805304520960518,0.5281152102855439
38401,39900.5,1.6446353240632117,-10.430045097120262,-3.0501991194311464,1.8718542971154635
38701,40200.5,3.4124022770295808,-10.027510675691591,-2.9666540999633315,1.423289118658948
39001,40500.5,3.4124022770295803,-6.24029948714367,-3.232126930758591,6.460262932385232
39301,40800.5,3.7659556676228534,-3.5060056757117404,-3.7931196422141427,6.621114747137269
39601,41100.5,5.18016922999595,-4.498999902491713,-2.7794846205735126,6.8279698848389945
39901,41400.5,4.826615839402676,-4.165709476516478,-1.533549882343361,4.452968015543467
40201,41700.5,4.119509058216128,-1.4101302520755112,-2.291303987754668,3.161465280126242
40501,42000.5,4.473062448809402,0.5716829026396131,-0.2799709423139714,2.1153517482884108
40801,42300.5,6.2408294017757715,-0.5712632451596358,-0.5543575007146321,-0.7662835825284254
41101,42600.5,4.826615839402676,0.23084103093841934,4.2029025227746555,-1.112430965812524
41401,42900.5,3.765955667622853,2.6147436541003626,2.674895589160672,1.064848183672162
41701,43200.5,3.058848886436306,2.931786139739655,1.4280168649613247,-0.42390294722576427
42001,43500.5,2.7052954958430324,2.525569056979956,0.906761269967349,-0.1860618079139132
42301,43800.5,0.5839751522833905,-0.1380768082189005,2.8511072628350216,-3.1657407108928597
42601,44100.5,-0.8302384100897056,2.392841943527779,3.0182569431426334,-1.7452864238104484
42901,44400.5,-1.8908985818695272,6.480783253258971,4.60052572123898,-4.022072949009926
43201,44700.5,-1.8908985818695276,7.168039273054077,4.992982213796062,-3.7594278595497577
43501,45000.5,-1.1837918006829806,6.457041629503259,3.8182097976034974,0.36482952034106364
43801,45300.5,-1.5373451912762548,9.645628647632119,0.28984560982401536,1.2990174118238758
44101,45600.5,-2.2444519724628025,11.821171437637839,-1.6856344958003426,2.2469986536695155
44401,45900.5,-2.2444519724628016,10.745179387817222,-2.2170229939826687,2.0890395555255763
44701,46200.5,-1.8908985818695287,9.303261526696723,-0.6660783235799871,4.6887448717795674
45001,46500.5,-1.5373451912762535,7.271145104416518,-0.03904215384651096,0.9296182445132443
45301,46800.5,-1.5373451912762544,9.38572761421851,-1.8251089683537434,4.669829184152767
45601,47100.5,-1.1837918006829797,7.613867835193164,-2.0135810386266497,1.71308985290075
45901,47400.5,-0.12313162890315835,3.6236826853671467,-1.7128440788342634,5.029215512312544
46201,47700.5,0.5839751522833897,4.9586582830823005,-3.0571940699525597,5.587891925717872
46501,48000.5,1.6446353240632117,1.7419505382873883,-4.219152283565672,3.43675575806858
46801,48300.5,1.291081933469938,1.0026280899467477,0.6400972605586109,4.004540876958485
47101,48600.5,3.4124022770295808,-0.4303823412321341,-0.2623499948885065,1.2362364656624532
47401,48900.5,3.412402277029581,-1.3874856113707976,1.2890345463034627,-2.6442306129356217
47701,49200.5,1.6446353240632126,-1.1261071200077133,0.7304193362903979,-6.230083672705313
48001,49500.5,0.2304217616901165,-0.9102896496837667,0.09327877254666808,-3.787025912399683
48301,49800.5,0.937528542876664,-0.6663946419920447,4.361853594396934,-5.445829736302217
48601,50100.5,2.35174210524976,0.3951090281135175,2.0157088121400775,-4.973684610483403
48901,50400.5,1.9981887146564865,1.9919101081052648,1.169405038137806,-4.568998261073349
49201,50700.5,1.6446353240632126,-0.5983700940153703,3.545340561650363,-6.720483396493602
49501,51000.5,-0.8302384100897046,0.7929096580893529,2.7002898605499044,-6.572490047018947
49801,51300.5,-0.12313162890315618,-0.32016285453554305,1.1538712571449203,-8.422098445463249
50101,51600.5,-0.47668501949643005,-0.14294309253345117,0.6230041551214015,-5.930545111034099
50401,51900.5,-1.1837918006829786,0.9581525354311767,-0.780086036133696,-0.9030948891628555
50701,52200.5,0.5839751522833904,0.45338861232347283,-1.41433545221596,1.6302871673195996
51001,52500.5,0.9375285428766643,1.2872841176843455,0.025672333844195015,1.663358107492081
51301,52800.5,-0.12313162890315718,1.730832621119196,-2.4335197393326418,-0.25414495673422544
51601,53100.5,-0.1231316289031576,-0.42812349098486996,0.45425115124092774,0.6987076053006647
51901,53400.5,-1.5373451912762526,-2.3307907118651086,1.2746466861746908,-1.5071553050201876
52201,53700.5,-2.2444519724628,-2.6538816132597978,0.09147698240904473,0.261528968734579
52501,54000.5,-0.8302384100897048,-0.08990284994199528,3.886980072464685,2.467533979488384
52801,54300.5,-0.8302384100897056,0.981551417321157,4.299414434002562,3.5684556934373193
53101,54600.5,-0.12313162890315846,2.7945801754585955,2.383144354701953,4.7935597981725815
53401,54900.5,-0.8302384100897053,-0.9481162049676566,3.8575897254907527,3.7839194536411465
53701,55200.5,-0.12313162890315776,-2.6699168270080142,6.721097952130385,3.6333239268602866
54001,55500.5,2.3517421052497594,-4.297574597304175,7.726190456752471,1.0796205119546658
54301,55800.5,4.473062448809403,-3.5111966072486482,5.191998092517278,3.917909444429724
54601,56100.5,1.2910819334699382,-2.5129821466689117,5.662250552220297,3.498404533149003
54901,56400.5,3.058848886436307,-3.4409746617797246,2.166137297907533,4.0319356799506
55201,56700.5,4.473062448809403,-1.7951479279462994,3.5336965247945935,3.5192674605823533
55501,57000.5,5.1801692299959505,-1.8690311515913767,0.1260040451467437,0.6615185620140313
55801,57300.5,4.119509058216129,-4.291499306002403,-0.38962356274421556,-0.855776053869404
56101,57600.5,2.7052954958430333,-4.761532957030339,2.597033583700673,-1.3289171572960374
56401,57900.5,4.473062448809403,-3.8309804051136003,0.6497777159730712,-2.89148728373399
56701,58200.5,4.11950905821613,-4.252063858760167,-0.957277725281033,-4.246242362098903
57001,58500.5,-0.12313162890315615,-3.625158072849561,-3.513015344412255,-1.905794039229159
57301,58800.5,-0.47668501949642983,-5.486372158368961,-1.8368324397226445,-1.7904351104571932
57601,59100.5,-1.8908985818695252,-4.740258755091978,-4.5745018220317295,-1.738015694526035
57901,59400.5,-1.5373451912762524,-1.2138048475781344,-2.6864486223621453,0.02800201435877975
58201,59700.5,-3.305112144242622,-2.3391461661905546,-2.652715025788527,-1.553802260028326
58501,60000.5,-4.012218925429169,-3.109508065962275,-1.8081390887733333,-3.4884882448266543
58801,60300.5,-2.9515587536493473,-3.5661088212597725,-1.8306452990863735,-5.390573972513663
59101,60600.5,-2.9515587536493473,-3.708523674167025,-3.426103501016032,-5.487228334276951
59401,60900.5,-5.072879097208991,-0.7448111397485931,-3.431714518671234,-6.191600461193424
59701,61200.5,-6.133539268988812,2.638126370571514,-3.1998752913757333,-5.363323227023111
60001,61500.5,-4.365772316022444,4.11268491854306,0.31686657564295223,-6.078738705934544
60301,61800.5,-6.840646050175361,5.178892611052222,-2.1600462759732433,-7.25089170956835
60601,62100.5,-2.244451972462801,4.6266582477802505,1.5788246470721676,-6.449448893498555
60901,62400.5,-1.8908985818695268,4.601894537047186,1.4048615809142553,-7.660655833997901
61201,62700.5,-1.8908985818695279,7.905188940992011,2.1550590840019743,-4.79293957209598
61501,63000.5,-2.951558753649349,5.907429848493645,0.6239446713847885,-1.8649932563798912
61801,63300.5,-4.719325706615719,7.341430324697851,-1.172738996626237,-0.4297054458428463
62101,63600.5,-5.072879097208992,5.425641327538205,4.623344604199732,0.312859204886592
62401,63900.5,-3.658665534835897,3.159066410330774,4.931596396898607,0.38357225897057645
62701,64200.5,-2.2444519724628007,0.030855564748185172,3.3876462893785275,1.1067247553351174
63001,64500.5,-1.5373451912762528,-1.4153246127252777,4.768755285472294,1.9855722643790086
63301,64800.5,-1.5373451912762521,-2.7249812300990794,6.072059235645671,2.0157708730861446
63601,65100.5,-3.305112144242622,-0.2344720930689123,4.443286870153712,2.3549859031406886
63901,65400.5,-5.426432487802265,-0.8659481074294632,5.277337152182889,0.6083061229644132
64201,65700.5,-3.6586655348358965,-2.720552869293955,4.373718802843746,1.8616151893146047
64501,66000.5,-1.1837918006829795,-2.774152312367983,6.175601164199478,4.2954327477080785
64801,66300.5,0.23042176169011558,-2.0028615143624293,7.346383356517596,7.50823349948544
65101,66600.5,0.9375285428766631,-0.9870879819814753,2.13453021209404,5.730556598536145
65401,66900.5,-1.5373451912762546,0.4563583322760808,3.0152508948792924,7.271705286089204
65701,67200.5,-3.305112144242625,4.494994765784713,6.553517007990829,8.325110222270814
66001,67500.5,-4.365772316022446,5.387838037524036,1.715951081761525,7.140037615434279
66301,67800.5,-2.5980053630560773,5.635927491672256,2.778047638497515,6.548210489268894
66601,68100.5,-3.658665534835898,2.6369182945843535,1.575863764966631,5.958654293728203
66901,68400.5,-4.7193257066157175,0.8308488316518489,2.776710346945261,8.004484196092417
67201,68700.5,-4.719325706615719,2.5302672398138135,0.9095558439977444,6.968130485487664
67501,69000.5,-5.426432487802266,2.728762350263026,-0.2820764684340387,5.391718373644466
67801,69300.5,-6.487092659582088,2.8751119282859277,-3.0432171177947107,4.645956033435272
68101,69600.5,-5.779985878395539,2.3068893460188633,-0.6470390710027455,8.243042987612302
68401,69900.5,-2.2444519724628016,1.5809885594243498,-2.2418533178234545,8.03598415499871
68701,70200.5,-2.2444519724628016,-1.0759333597091039,-5.832801384361572,6.156123204683908
69001,70500.5,-0.47668501949643205,-0.2122914476530121,-3.9858070928261617,6.926391819581501
69301,70800.5,0.2304217616901151,-0.4390223315995121,-0.8900669945490881,8.428635729647743
69601,71100.5,-0.8302384100897058,-2.2452777859263704,-0.7474822190509254,5.897746966943427
69901,71400.5,0.9375285428766622,-1.4607484612099988,-0.9012278933805751,7.2617694146174685
70201,71700.5,0.5839751522833895,-5.454171137203548,0.5862532087218559,5.474702811261567
